RESULT,PONO,BATCHNO,MIXNO,PDATE,M1T10,T10RE,M1T90,T90RE,M1ML,M1MH,D2MN,D2MNRE,Hard,HardRE,ram_count_closed,ram_closedtime,ram_closedtimemax,ram_opentime,ram_opentimemax,temp_avg_all,temp_avg_when_ram_closed,temp_avg_when_ram_open,temp_max_when_ram_closed,temp_max_when_ram_open,temp_max_minus_min_when_ram_closed,tempinc_avg_when_ram_closed,tempinc_max_when_ram_closed,heat_flux_when_ram_all,heat_flux_when_ram_closed,heat_flux_when_ram_open,volt_avg_all,volt_avg_when_ram_closed,volt_avg_when_ram_open,volt_max_when_ram_closed,volt_max_when_ram_open,volt_max_minus_min,physics_flux_all,physics_flux_when_ram_closed,physics_flux_when_ram_open
NG,14681132,15,K-PMB-17G,737860,134.0,OK,478.0,OK,5.84,26.18,115.3,NG,88.0,OK,4,238,119,85,35,87.09009287925696,90.58025210084033,77.31764705882352,118.9,115.2,118.9,0.002781348442155472,0.08715596330275213,28130.1,21558.1,6572.0,113.7894736842105,141.97899159663862,34.858823529411765,205.0,136.0,205.0,36754.0,33791.0,2963.0
NG,14681132,18,K-PMB-17G,737860,116.0,OK,411.0,OK,5.28,23.7,114.2,NG,87.0,OK,4,233,119,65,35,88.37516778523491,92.74763948497855,72.70153846153846,121.2,119.1,121.2,0.002922959842810575,0.07096774193548397,26335.8,21610.2,4725.6,127.59731543624163,151.20171673819743,42.98461538461538,207.0,147.0,207.0,38024.0,35230.0,2794.0
NG,14681132,21,K-PMB-17G,737860,122.0,OK,423.0,OK,5.76,26.49,114.4,NG,87.0,OK,4,241,120,81,34,88.44658385093169,92.11493775933609,77.53209876543211,120.1,117.5,120.1,0.002673701813179394,0.07479674796747958,28479.800000000007,22199.7,6280.1,119.32919254658384,147.17842323651453,36.46913580246913,203.0,144.0,203.0,38424.0,35470.0,2954.0
NG,14681132,24,K-PMB-17G,737860,123.0,OK,430.0,OK,4.73,24.52,108.8,NG,86.0,OK,4,240,119,82,36,87.95559006211181,92.38583333333332,74.9890243902439,123.1,118.9,123.1,0.0029205415102205386,0.06739811912225703,28321.7,22172.6,6149.1,125.73291925465837,154.69166666666666,40.97560975609756,211.0,147.0,211.0,40486.0,37126.0,3360.0
NG,14680516,1,K-PMB-17G,737859,63.0,NG,745.0,NG,3.04,11.38,106.4,NG,87.0,OK,5,234,84,89,42,71.58359133126935,81.33504273504275,45.944943820224715,116.2,110.6,116.2,0.004576101402398748,0.11270983213429245,23121.5,19032.4,4089.1,115.63157894736842,147.23931623931625,32.52808988764045,224.0,163.0,224.0,37349.0,34454.0,2895.0
NG,14680516,3,K-PMB-17G,737859,64.0,NG,747.0,NG,3.06,11.15,108.8,NG,86.0,OK,6,237,85,98,44,78.58477611940297,84.29915611814347,64.76530612244898,118.0,111.2,118.0,0.003235097202149007,0.08527131782945734,26325.9,19978.9,6346.999999999999,110.02388059701492,141.40084388185653,34.142857142857146,229.0,158.0,229.0,36858.0,33512.0,3346.0
NG,14680516,6,K-PMB-17G,737859,116.0,OK,412.0,OK,5.3,25.43,111.2,NG,86.0,OK,5,239,85,83,38,81.69596273291927,86.47740585774058,67.92771084337349,117.6,112.7,117.6,0.0024565449543296146,0.07993730407523525,26306.1,20668.1,5637.999999999999,113.85403726708073,141.94560669456067,32.963855421686745,208.0,154.0,208.0,36661.0,33925.0,2736.0
NG,14680516,9,K-PMB-17G,737859,118.0,OK,442.0,OK,5.33,23.24,110.8,NG,87.0,OK,4,235,120,65,33,85.883,90.39361702127658,69.57538461538459,119.2,116.1,119.2,0.00300442181800658,0.06408345752608065,25764.9,21242.5,4522.4,127.62666666666668,152.1276595744681,39.04615384615385,222.0,147.0,222.0,38288.0,35750.0,2538.0
NG,14680516,12,K-PMB-17G,737859,136.0,OK,488.0,OK,5.39,25.43,110.8,NG,88.0,OK,5,234,85,67,34,85.48504983388705,90.27094017094015,68.77014925373133,120.7,117.2,120.7,0.003253013146433686,0.06543624161073823,25731.0,21123.4,4607.5999999999985,126.71760797342192,152.0982905982906,38.07462686567164,210.0,161.0,210.0,38142.0,35591.0,2551.0
NG,14680516,15,K-PMB-17G,737859,132.0,OK,479.0,OK,5.38,27.12,105.7,NG,86.0,OK,4,245,120,78,34,72.5578947368421,79.41102040816327,51.032051282051285,116.5,112.1,116.5,0.008241641935268253,0.2366863905325444,23436.2,19455.7,3980.5,123.58513931888544,153.37142857142857,30.025641025641022,236.0,142.0,236.0,39918.0,37576.0,2342.0
NG,14680516,18,K-PMB-17G,737859,111.0,OK,385.0,OK,4.92,24.43,108.7,NG,86.0,OK,4,235,119,64,34,88.06722408026755,93.10680851063827,69.5625,124.8,120.4,124.8,0.003243373885357952,0.06375838926174515,26332.1,21880.1,4452.0,140.10367892976592,166.50638297872342,43.15625,237.0,148.0,237.0,41891.0,39129.0,2762.0
NG,14679406,1,K-PMB-17G,737858,121.0,OK,457.0,OK,4.63,26.56,103.9,NG,90.0,NG,4,239,121,84,41,75.61455108359135,83.86443514644353,52.14166666666666,118.4,111.5,118.4,0.003218595791406757,0.04927007299270079,24423.5,20043.6,4379.9,117.58513931888544,138.39748953974896,58.36904761904761,207.0,191.0,207.0,37980.0,33077.0,4903.0
NG,14679406,3,K-PMB-17G,737858,114.0,OK,405.0,OK,4.84,24.34,109.4,NG,90.0,NG,4,239,120,84,41,91.66780185758516,97.02426778242676,76.42738095238093,128.3,125.4,128.3,0.0027055299808230967,0.03333333333333333,29608.7,23188.8,6419.9,129.6625386996904,148.59832635983264,75.78571428571429,204.0,172.0,204.0,41881.0,35515.0,6366.0
NG,14679406,6,K-PMB-17G,737858,116.0,OK,489.0,OK,5.11,23.54,108.8,NG,87.0,OK,4,238,120,84,40,85.1863354037267,90.98193277310922,68.76547619047619,122.8,116.0,122.8,0.002697707002286909,0.03609022556390986,27430.0,21653.7,5776.3,128.43167701863356,149.3739495798319,69.0952380952381,211.0,248.0,211.0,41355.0,35551.0,5804.0
NG,14679406,9,K-PMB-17G,737858,115.0,OK,419.0,OK,5.24,27.49,109.6,NG,87.0,OK,4,240,120,83,39,88.371826625387,92.94333333333334,75.15301204819279,121.5,117.7,121.5,0.002437206486815589,0.05368098159509202,28544.1,22306.4,6237.700000000003,125.05572755417955,145.04166666666666,67.26506024096386,200.0,162.0,200.0,40393.0,34810.0,5583.0
NG,14679406,10,K-PMB-17G,737858,121.0,OK,453.0,OK,5.16,24.61,110.0,NG,87.0,OK,4,241,120,81,41,89.85683229813665,95.03236514522823,74.45802469135802,124.1,120.1,124.1,0.002656360235327922,0.036641221374045886,28933.9,22902.800000000007,6031.0999999999985,126.99378881987577,147.25726141078837,66.70370370370371,205.0,196.0,205.0,40892.0,35489.0,5403.0
NG,14679407,1,K-PMB-17G,737858,118.0,OK,429.0,OK,4.71,25.8,103.0,NG,88.0,OK,4,238,120,89,49,67.41437308868501,79.84621848739495,34.16966292134831,114.5,108.2,114.5,0.012085913702455013,1.9371069182389942,22044.5,19003.4,3041.1,118.23241590214069,150.71848739495798,31.359550561797754,237.0,145.0,237.0,38662.0,35871.0,2791.0
NG,14679407,3,K-PMB-17G,737858,122.0,OK,412.0,OK,4.71,25.07,104.8,NG,89.0,OK,4,234,119,228,179,71.108658008658,84.72692307692307,57.132017543859654,118.8,112.9,118.8,0.004190774512422682,0.1379310344827586,32852.2,19826.1,13026.100000000002,85.65367965367966,151.57264957264957,18.0,223.0,152.0,223.0,39572.0,35468.0,4104.0
NG,14679407,5,K-PMB-17G,737858,122.0,OK,397.0,OK,4.71,25.6,103.8,NG,88.0,OK,5,236,85,86,40,82.56397515527951,88.24576271186442,66.97209302325581,122.5,116.4,122.5,0.003119414219529633,0.06146179401993373,26585.6,20826.0,5759.5999999999985,117.3167701863354,146.80508474576268,36.395348837209305,212.0,176.0,212.0,37776.0,34646.0,3130.0
NG,14677911,1,K-PMB-17G,737854,112.0,OK,371.0,OK,4.63,27.79,103.5,NG,86.0,OK,5,239,84,84,38,80.84613003095977,87.83598326359835,60.95833333333334,118.5,114.5,118.5,0.004097669813097789,0.06126482213438737,26113.3,20992.800000000007,5120.5,116.86687306501548,145.26359832635984,36.07142857142857,204.0,161.0,204.0,37748.0,34718.0,3030.0
NG,14677911,3,K-PMB-17G,737854,125.0,OK,451.0,OK,5.15,25.31,108.9,NG,87.0,OK,5,237,85,86,44,86.60030959752321,90.7181434599156,75.25232558139534,119.2,116.6,119.2,0.002560024347244703,0.056835637480798826,27971.9,21500.2,6471.7,117.75541795665634,146.60337552742615,38.25581395348837,208.0,178.0,208.0,38035.0,34745.0,3290.0
NG,14677911,6,K-PMB-17G,737854,138.0,OK,396.0,OK,5.27,26.47,109.0,NG,86.0,OK,5,237,84,86,38,87.28204334365324,91.29620253164556,76.21976744186045,120.6,117.1,120.6,0.002630394617974477,0.0453216374269005,28192.1,21637.2,6554.9,117.04643962848296,145.71308016877637,38.04651162790697,198.0,164.0,198.0,37806.0,34534.0,3272.0
NG,14677911,9,K-PMB-17G,737854,119.0,OK,468.0,OK,4.73,24.78,107.0,NG,87.0,OK,4,234,120,92,51,83.18742331288342,89.94102564102562,66.00978260869566,122.4,117.7,122.4,0.003323027888609289,0.06310679611650495,27119.1,21046.2,6072.9000000000015,120.83435582822086,155.34615384615384,33.05434782608695,223.0,151.0,223.0,39392.0,36351.0,3041.0
NG,14677911,12,K-PMB-17G,737854,120.0,OK,433.0,OK,4.84,24.9,105.6,NG,86.0,OK,4,240,119,82,42,88.09037267080745,93.56791666666668,72.05853658536584,125.6,121.2,125.6,0.00290173065510962,0.06296851574212897,28365.1,22456.300000000007,5908.799999999998,123.41925465838509,152.76666666666668,37.52439024390244,218.0,138.0,218.0,39741.0,36664.0,3077.0
NG,14677911,15,K-PMB-17G,737854,128.0,OK,467.0,OK,4.94,25.84,105.2,NG,87.0,OK,4,240,120,84,38,85.5172839506173,90.46458333333334,71.38214285714288,120.7,116.0,120.7,0.0029605829712073713,0.0859106529209622,27707.6,21711.5,5996.100000000001,118.5895061728395,146.87916666666666,37.76190476190476,207.0,145.0,207.0,38423.0,35251.0,3172.0
NG,14677179,1,K-PMB-17G,737853,102.0,OK,415.0,OK,5.95,24.29,111.7,NG,87.0,OK,5,238,84,85,44,75.41021671826627,83.79117647058824,51.94352941176471,115.2,111.7,115.2,0.004815345190823067,0.1454545454545455,24357.5,19942.300000000007,4415.2,123.43962848297214,154.07142857142858,37.67058823529412,221.0,148.0,221.0,39871.0,36669.0,3202.0
NG,14677179,3,K-PMB-17G,737853,115.0,OK,408.0,OK,5.08,25.81,108.3,NG,87.0,OK,5,238,85,84,47,69.4742236024845,80.28319327731093,38.848809523809535,115.1,109.1,115.1,0.00954058484342185,0.7239263803680982,22370.700000000004,19107.400000000005,3263.3,126.12732919254658,155.91596638655463,41.726190476190474,235.0,152.0,235.0,40613.0,37108.0,3505.0
NG,14677179,6,K-PMB-17G,737853,122.0,OK,418.0,OK,4.91,25.37,109.5,NG,86.0,OK,5,238,85,84,41,85.80372670807455,91.2579831932773,70.35,120.3,115.0,120.3,0.002723508571343993,0.08242612752721612,27628.800000000007,21719.4,5909.4,123.36335403726707,152.00420168067228,42.214285714285715,206.0,163.0,206.0,39723.0,36177.0,3546.0
NG,14677179,9,K-PMB-17G,737853,112.0,OK,390.0,OK,5.31,25.77,109.5,NG,87.0,OK,5,238,85,84,35,88.48633540372671,92.55294117647058,76.96428571428572,124.3,119.7,124.3,0.0030630560265490635,0.09465648854961836,28492.6,22027.6,6465.000000000001,127.77018633540371,156.63865546218491,45.97619047619048,225.0,170.0,225.0,41142.0,37280.0,3862.0
NG,14677179,12,K-PMB-17G,737853,126.0,OK,458.0,OK,5.08,26.2,110.7,NG,86.0,OK,4,242,120,81,36,84.89133126934985,89.28801652892561,71.75555555555556,119.4,113.8,119.4,0.003001210545183129,0.05045871559633023,27419.9,21607.7,5812.200000000002,118.343653250774,145.7479338842975,36.46913580246913,219.0,151.0,219.0,38225.0,35271.0,2954.0
NG,14677179,15,K-PMB-17G,737853,121.0,OK,414.0,OK,5.19,26.48,111.0,NG,87.0,OK,4,243,120,79,34,86.73757763975155,90.0,76.70253164556964,118.2,113.7,118.2,0.002641128280983352,0.050535987748851416,27929.5,21870.0,6059.500000000001,121.27329192546586,149.90534979423867,33.20253164556962,212.0,148.0,212.0,39050.0,36427.0,2623.0
NG,14676385,1,K-PMB-17G,737852,122.0,OK,376.0,OK,4.44,24.38,101.2,NG,87.0,OK,4,235,117,88,43,77.61578947368422,87.18936170212764,52.05,122.4,117.0,122.4,0.00542510182724582,0.12031558185404327,25069.9,20489.5,4580.4000000000015,124.47058823529413,155.92340425531916,40.47727272727273,226.0,136.0,226.0,40204.0,36642.0,3562.0
NG,14676385,3,K-PMB-17G,737852,110.0,OK,386.0,OK,5.11,23.23,108.1,NG,87.0,OK,4,238,118,85,36,84.59659442724455,88.51008403361345,73.63882352941175,117.3,113.8,117.3,0.0029437096798514482,0.11413969335604775,27324.7,21065.4,6259.299999999998,116.58823529411764,144.92436974789916,37.24705882352941,210.0,144.0,210.0,37658.0,34492.0,3166.0
NG,14676385,6,K-PMB-17G,737852,130.0,OK,438.0,OK,5.07,26.7,108.5,NG,88.0,OK,5,240,84,83,33,87.86284829721363,90.92875,78.9975903614458,119.2,115.5,119.2,0.0027200660593258946,0.05726872246696045,28379.7,21822.9,6556.8,121.27554179566565,148.95833333333334,41.2289156626506,217.0,174.0,217.0,39172.0,35750.0,3422.0
NG,14676385,9,K-PMB-17G,737852,129.0,OK,547.0,OK,4.55,24.81,102.8,NG,88.0,OK,5,250,85,72,32,88.7447204968944,91.88200000000002,77.85138888888888,116.9,115.9,116.9,0.002310153495429418,0.052870090634441085,28575.8,22970.500000000004,5605.299999999998,127.77329192546586,148.872,54.51388888888889,216.0,167.0,216.0,41143.0,37218.0,3925.0
NG,14676385,12,K-PMB-17G,737852,130.0,OK,492.0,OK,5.62,25.01,112.5,NG,86.0,OK,5,236,84,87,35,89.8030959752322,92.89491525423729,81.416091954023,122.3,119.5,122.3,0.0032024174970174232,0.07473841554559042,29006.4,21923.2,7083.200000000002,123.60990712074305,152.6864406779661,44.735632183908045,214.0,162.0,214.0,39926.0,36034.0,3892.0
NG,14676385,15,K-PMB-17G,737852,130.0,OK,505.0,OK,4.92,25.1,107.3,NG,88.0,OK,4,242,121,81,38,74.17461300309598,84.4706611570248,43.413580246913575,120.1,115.5,120.1,0.004506229915163108,0.21671018276762416,23958.4,20441.9,3516.5,128.07120743034056,158.3099173553719,37.72839506172839,238.0,163.0,238.0,41367.0,38311.0,3056.0
NG,14676385,18,K-PMB-17G,737852,118.0,OK,418.0,OK,4.78,24.98,107.4,NG,88.0,OK,4,240,120,83,36,87.8139318885449,92.06791666666668,75.51325301204821,123.7,119.4,123.7,0.002766358508330339,0.0589101620029455,28363.9,22096.300000000007,6267.6,124.35913312693499,153.04583333333332,41.40963855421687,217.0,142.0,217.0,40168.0,36731.0,3437.0
NG,14673608,1,K-PMB-17G,737845,112.0,OK,426.0,OK,4.94,26.09,108.4,NG,88.0,OK,7,202,74,121,38,90.88235294117645,97.23019801980196,80.28512396694215,132.9,127.8,132.9,0.0071054686430782376,0.33234421364985145,29355.0,19640.5,9714.5,124.98452012383899,156.03465346534654,73.14876033057851,211.0,167.0,211.0,40370.0,31519.0,8851.0
NG,14673608,3,K-PMB-17G,737845,118.0,OK,409.0,OK,4.79,23.52,109.2,NG,86.0,OK,5,232,84,66,35,92.91510067114096,97.11681034482757,78.14545454545456,130.1,125.2,130.1,0.003453009615810365,0.08407079646017704,27688.7,22531.1,5157.6,130.98993288590606,150.24137931034485,63.31818181818182,219.0,191.0,219.0,39035.0,34856.0,4179.0
NG,14673608,6,K-PMB-17G,737845,127.0,OK,437.0,OK,4.98,25.7,109.8,NG,87.0,OK,5,241,85,82,38,92.4157894736842,94.67634854771784,85.77195121951219,125.5,121.4,125.5,0.0029087694281386377,0.06507936507936499,29850.3,22817.0,7033.299999999998,121.13931888544892,143.61410788381744,55.085365853658544,211.0,178.0,211.0,39128.0,34611.0,4517.0
NG,14673608,9,K-PMB-17G,737845,133.0,OK,458.0,OK,4.92,25.08,109.0,NG,86.0,OK,5,214,74,83,53,88.5848484848485,94.35327102803738,73.71204819277109,123.9,120.3,123.9,0.0032475005421377483,0.07131537242472255,26309.700000000004,20191.6,6118.100000000001,124.3939393939394,150.19626168224298,57.86746987951807,197.0,176.0,197.0,36945.0,32142.0,4803.0
NG,14673608,12,K-PMB-17G,737845,110.0,OK,430.0,OK,5.64,26.98,117.6,NG,86.0,OK,5,235,85,62,33,90.91481481481483,95.96808510638296,71.76129032258065,127.1,123.2,127.1,0.0036228887778657977,0.17259786476868333,27001.700000000004,22552.5,4449.2,140.23569023569024,163.08510638297872,53.62903225806453,228.0,181.0,228.0,41650.0,38325.0,3325.0
NG,14673608,15,K-PMB-17G,737845,124.0,OK,431.0,OK,4.88,24.21,108.5,NG,86.0,OK,5,234,80,111,50,88.85391304347826,92.45641025641024,81.25945945945946,123.3,121.7,123.3,0.0027770066888326717,0.055555555555555684,30654.6,21634.8,9019.8,115.57391304347826,149.05555555555554,44.990990990990994,246.0,173.0,246.0,39873.0,34879.0,4994.0
NG,14671460,1,K-PMB-17G,737843,115.0,OK,458.0,OK,3.55,25.33,102.2,NG,87.0,OK,4,235,120,96,54,73.87311178247734,85.62,45.11770833333333,119.9,115.0,119.9,0.004022707663595846,0.1083333333333334,24452.0,20120.7,4331.3,118.90030211480362,153.12340425531912,35.125,223.0,163.0,223.0,39356.0,35984.0,3372.0
NG,14671460,3,K-PMB-17G,737843,126.0,OK,427.0,OK,5.33,24.2,109.5,NG,86.0,OK,4,234,119,92,45,81.50981595092024,87.06367521367521,67.38369565217393,116.8,113.1,116.8,0.002688277916951273,0.06603773584905652,26572.2,20372.9,6199.300000000001,115.06134969325151,147.31623931623932,33.02173913043478,219.0,148.0,219.0,37510.0,34472.0,3038.0
NG,14671460,6,K-PMB-17G,737843,132.0,OK,460.0,OK,5.06,25.6,111.9,NG,86.0,OK,4,241,120,82,38,89.26439628482972,94.00663900414938,75.32682926829268,124.3,120.3,124.3,0.002582858466901596,0.05030487804878066,28832.4,22655.6,6176.8,132.85758513931887,154.93360995850622,67.97560975609754,224.0,217.0,224.0,42913.0,37339.0,5574.0
NG,14671460,9,K-PMB-17G,737843,129.0,OK,469.0,OK,5.16,26.43,110.3,NG,86.0,OK,4,241,120,81,38,91.48198757763977,96.28506224066388,77.19135802469134,125.3,121.3,125.3,0.0023440340371350247,0.044630404463040486,29457.2,23204.7,6252.5,132.416149068323,151.85892116182572,74.56790123456791,200.0,186.0,200.0,42638.0,36598.0,6040.0
NG,14672377,1,K-PMB-17G,737843,121.0,OK,406.0,OK,4.26,23.1,100.9,NG,87.0,OK,4,237,120,58,42,89.77254237288133,95.8717299578059,64.85000000000001,128.8,125.8,128.8,0.004478233098049796,0.16594827586206906,26482.9,22721.6,3761.3,130.70847457627121,146.94092827004218,64.3793103448276,210.0,124.0,210.0,38559.0,34825.0,3734.0
NG,14672377,3,K-PMB-17G,737843,134.0,OK,472.0,OK,5.09,25.7,109.4,NG,87.0,OK,4,239,119,83,45,86.17360248447207,90.57615062761506,73.49638554216867,119.5,116.5,119.5,0.003035278497864386,0.10543130990415338,27747.9,21647.700000000004,6100.2,116.14285714285714,138.8828451882845,50.66265060240964,196.0,148.0,196.0,37398.0,33193.0,4205.0
NG,14672377,6,K-PMB-17G,737843,121.0,OK,415.0,OK,5.11,25.93,111.5,NG,86.0,OK,4,238,119,85,43,87.7405572755418,92.68487394957985,73.89647058823526,120.7,118.8,120.7,0.002320156221875845,0.05818673883626518,28340.2,22059.0,6281.199999999999,122.85448916408669,151.94117647058823,41.411764705882355,223.0,142.0,223.0,39682.0,36162.0,3520.0
NG,14672377,9,K-PMB-17G,737843,132.0,OK,471.0,OK,4.91,24.92,110.0,NG,86.0,OK,5,245,85,77,34,88.11459627329194,94.1497959183673,68.91168831168831,129.2,120.9,129.2,0.003046579096881815,0.07401032702237541,28372.9,23066.7,5306.2,130.9751552795031,158.4734693877551,43.480519480519476,218.0,173.0,218.0,42174.0,38826.0,3348.0
NG,14672377,15,K-PMB-17G,737843,115.0,OK,422.0,OK,5.22,27.02,111.5,NG,86.0,OK,5,240,85,84,34,92.66018518518517,96.31291666666668,82.22380952380952,127.5,124.0,127.5,0.0026959701109353857,0.03918722786647298,30021.899999999994,23115.1,6906.8,131.33641975308643,163.92916666666667,38.214285714285715,229.0,173.0,229.0,42553.0,39343.0,3210.0
OK,14669415,1,K-PMB-17G,737837,122.0,OK,413.0,OK,4.28,23.82,100.0,OK,86.0,OK,4,234,119,43,33,84.67653429602889,88.15982905982906,65.72093023255815,121.7,115.8,121.7,0.004079062339907321,0.09266409266409276,23455.4,20629.4,2826.0000000000005,142.54873646209387,157.0854700854701,63.44186046511628,224.0,136.0,224.0,39486.0,36758.0,2728.0
NG,14669415,3,K-PMB-17G,737837,124.0,OK,421.0,OK,4.62,24.17,106.8,NG,87.0,OK,4,238,119,84,36,91.4503105590062,95.57647058823528,79.7595238095238,127.4,122.6,127.4,0.002722492569552395,0.05581395348837201,29447.0,22747.2,6699.799999999998,129.34782608695653,158.10504201680672,47.86904761904761,213.0,142.0,213.0,41650.0,37629.0,4021.0
NG,14669415,6,K-PMB-17G,737837,119.0,OK,391.0,OK,4.71,26.08,106.3,NG,87.0,OK,5,231,82,69,37,87.51933333333334,91.76060606060608,73.32028985507245,121.5,118.0,121.5,0.003235509169196434,0.06038291605301905,26255.8,21196.700000000004,5059.0999999999985,131.30333333333334,153.93073593073592,55.55072463768116,210.0,163.0,210.0,39391.0,35558.0,3833.0
NG,14669415,9,K-PMB-17G,737837,117.0,OK,422.0,OK,4.96,24.1,109.4,NG,88.0,OK,5,241,85,82,36,88.90866873065016,93.03195020746891,76.79024390243902,122.1,117.8,122.1,0.002742453016977186,0.08661417322834647,28717.500000000004,22420.700000000004,6296.799999999998,128.40866873065016,153.40663900414938,54.9390243902439,226.0,167.0,226.0,41476.0,36971.0,4505.0
NG,14669415,12,K-PMB-17G,737837,124.0,OK,439.0,OK,5.27,24.88,110.1,NG,86.0,OK,3,235,75,57,33,87.23527397260273,91.43148936170212,69.93508771929824,118.8,81.3,118.8,0.0025258476865903,0.052473763118440785,25472.7,21486.4,3986.3,130.29109589041096,150.96170212765958,45.07017543859649,212.0,85.0,212.0,38045.0,35476.0,2569.0
NG,14669074,1,K-PMB-17G,737836,112.0,OK,432.0,OK,5.13,24.79,108.2,NG,87.0,OK,5,235,84,88,50,80.94953560371519,88.79829787234041,59.98977272727273,122.1,116.0,122.1,0.0043802837210856396,0.1772428884026257,26146.7,20867.6,5279.1,126.31578947368419,155.26808510638296,49.0,215.0,180.0,215.0,40800.0,36488.0,4312.0
NG,14669074,3,K-PMB-17G,737836,121.0,OK,424.0,OK,4.63,25.24,106.1,NG,86.0,OK,5,240,84,82,35,89.43788819875776,92.75208333333332,79.7378048780488,121.7,118.4,121.7,0.0028818850698152463,0.05709876543209881,28799.0,22260.5,6538.500000000001,127.22981366459629,152.51666666666668,53.21951219512196,205.0,173.0,205.0,40968.0,36604.0,4364.0
NG,14669074,6,K-PMB-17G,737836,123.0,OK,405.0,OK,4.89,25.59,108.3,NG,88.0,OK,4,238,116,84,39,89.07298136645962,93.00210084033613,77.94047619047619,121.7,118.2,121.7,0.0029613629646197096,0.07739938080495358,28681.5,22134.5,6547.0,124.31366459627328,153.5924369747899,41.357142857142854,211.0,141.0,211.0,40029.0,36555.0,3474.0
NG,14668894,1,K-PMB-17G,737831,139.0,OK,681.0,NG,3.89,25.66,93.6,OK,86.0,OK,4,243,121,80,40,83.2965944272446,91.52962962962965,58.28875000000001,123.4,119.9,123.4,0.003127078757369475,0.06678700361010809,26904.800000000007,22241.7,4663.1,125.10216718266254,142.4074074074074,72.5375,207.0,165.0,207.0,40408.0,34605.0,5803.0
NG,14668894,6,K-PMB-17G,737831,122.0,OK,467.0,OK,4.62,26.31,105.8,NG,86.0,OK,4,240,119,83,40,90.3501547987616,95.99041666666666,74.04096385542168,127.6,122.3,127.6,0.00282384003344051,0.03759398496240601,29183.1,23037.7,6145.4,134.22600619195046,154.47916666666666,75.66265060240964,217.0,242.0,217.0,43355.0,37075.0,6280.0
NG,14668894,9,K-PMB-17G,737831,129.0,OK,466.0,OK,4.26,25.38,105.1,NG,88.0,OK,4,240,120,83,40,90.61455108359135,96.26041666666669,74.28915662650604,126.9,123.8,126.9,0.002856022405528454,0.07834757834757834,29268.5,23102.5,6166.000000000001,131.58823529411765,158.32083333333333,54.28915662650602,220.0,136.0,220.0,42503.0,37997.0,4506.0
NG,14668790,1,K-PMB-17G,737830,126.0,OK,461.0,OK,4.69,24.87,101.4,NG,88.0,OK,5,205,75,131,59,80.73511904761907,91.88390243902441,63.28854961832061,129.9,125.2,129.9,0.0057845302019535316,0.1633554083885211,27127.000000000004,18836.2,8290.8,120.0863095238095,151.21463414634147,71.37404580152672,210.0,173.0,210.0,40349.0,30999.0,9350.0
OK,14668790,3,K-PMB-17G,737830,124.0,OK,460.0,OK,3.86,22.86,94.7,OK,87.0,OK,5,234,84,99,53,79.25495495495497,93.40085470085471,45.81919191919192,127.0,122.7,127.0,0.005092933182795753,0.2438423645320197,26391.900000000005,21855.8,4536.1,128.81681681681678,162.53418803418802,49.12121212121213,235.0,178.0,235.0,42896.0,38033.0,4863.0
NG,14668790,6,K-PMB-17G,737830,124.0,OK,448.0,OK,4.53,25.6,102.2,NG,87.0,OK,4,233,118,67,35,88.88366666666666,93.61759656652363,72.42089552238805,125.5,120.7,125.5,0.003149171181048611,0.06840390879478796,26665.1,21812.9,4852.2,129.82333333333332,153.7038626609442,46.77611940298507,217.0,137.0,217.0,38947.0,35813.0,3134.0
NG,14668790,9,K-PMB-17G,737830,126.0,OK,457.0,OK,5.41,26.79,108.1,NG,86.0,OK,4,240,118,82,38,91.97049689440992,96.6375,78.3109756097561,124.1,122.1,124.1,0.0032757159888154113,0.11208406304728544,29614.5,23193.0,6421.5,130.48447204968946,159.025,46.95121951219512,217.0,130.0,217.0,42016.0,38166.0,3850.0
NG,14668790,12,K-PMB-17G,737830,118.0,OK,401.0,OK,4.91,26.31,108.0,NG,87.0,OK,4,234,118,66,35,90.802,95.65213675213673,73.60606060606062,125.3,121.5,125.3,0.003561048238601921,0.08035714285714286,27240.6,22382.6,4858.000000000001,133.09,155.97863247863248,51.93939393939394,213.0,135.0,213.0,39927.0,36499.0,3428.0
NG,14668790,15,K-PMB-17G,737830,118.0,OK,412.0,OK,5.0,25.8,107.1,NG,86.0,OK,4,235,118,62,34,90.03030303030305,94.35829787234043,73.62580645161292,126.1,121.3,126.1,0.0032638722887272853,0.10153846153846144,26739.0,22174.2,4564.800000000001,134.14814814814815,157.10638297872342,47.12903225806453,232.0,136.0,232.0,39842.0,36920.0,2922.0
NG,14668790,18,K-PMB-17G,737830,130.0,OK,471.0,OK,4.5,24.62,101.8,NG,86.0,OK,4,236,120,64,32,84.67233333333333,89.8,65.7640625,120.0,117.5,120.0,0.0034943374626365763,0.08502772643253237,25401.7,21192.8,4208.9,134.52,158.61864406779662,45.65625,249.0,146.0,249.0,40356.0,37434.0,2922.0
NG,14667206,1,K-PMB-17G,737826,117.0,OK,411.0,OK,5.31,24.04,109.2,NG,87.0,OK,5,235,85,98,49,72.0,83.1,45.3826530612245,118.2,113.6,118.2,0.006024165149200178,0.15691489361702124,23976.0,19528.5,4447.500000000001,118.43843843843844,152.99148936170212,35.58163265306123,224.0,164.0,224.0,39440.0,35953.0,3487.0
